combination,rate
"(8,)",0.908
"(6, 7, 8)",0.908
"(6, 8)",0.908
"(7, 8)",0.908
"(1, 2, 8)",0.816
"(0, 1, 8)",0.816
"(1, 6, 8)",0.816
"(0, 1, 2, 6, 7, 8)",0.816
"(1, 2, 6, 8)",0.816
"(1, 2, 7, 8)",0.816
"(1, 2, 6, 7, 8)",0.816
"(1, 6, 7, 8)",0.816
"(0, 1, 6, 8)",0.816
"(0, 1, 7, 8)",0.816
"(0, 1, 6, 7, 8)",0.816
"(1, 8)",0.816
"(1, 7, 8)",0.816
"(2, 6, 7, 8)",0.812
"(2, 8)",0.812
"(2, 6, 8)",0.812
"(0, 1, 2, 8)",0.812
"(0, 2, 6, 7, 8)",0.812
"(2, 7, 8)",0.812
"(0, 1, 2, 6, 8)",0.812
"(0, 1, 2, 7, 8)",0.812
"(0, 2, 7, 8)",0.812
"(0, 2, 6, 8)",0.812
"(0, 2, 8)",0.812
"(0, 6, 8)",0.804
"(0, 7, 8)",0.804
"(0, 8)",0.804
"(0, 6, 7, 8)",0.804
