combination,rate
"(0, 5, 7, 8)",0.849840255591
"(1, 2, 8)",0.849840255591
"(2, 6, 7, 8)",0.849840255591
"(0, 1, 2, 8)",0.849840255591
"(0, 1, 4, 8)",0.849840255591
"(3, 4, 6, 8)",0.849840255591
"(2, 3, 5, 8)",0.849840255591
"(5, 8)",0.849840255591
"(0, 4, 5, 8)",0.849840255591
"(1, 2, 6, 8)",0.849840255591
"(4, 6, 7, 8)",0.849840255591
"(0, 1, 5, 8)",0.849840255591
"(0, 7, 8)",0.849840255591
"(0, 3, 5, 8)",0.849840255591
"(0, 4, 8)",0.849840255591
"(4, 7, 8)",0.849840255591
"(1, 5, 6, 8)",0.849840255591
"(0, 1, 8)",0.849840255591
"(2, 5, 7, 8)",0.849840255591
"(0, 2, 5, 8)",0.849840255591
"(8,)",0.849840255591
"(1, 3, 6, 8)",0.849840255591
"(2, 3, 8)",0.849840255591
"(2, 4, 7, 8)",0.849840255591
"(0, 2, 3, 8)",0.849840255591
"(1, 4, 5, 8)",0.849840255591
"(2, 4, 8)",0.849840255591
"(0, 1, 7, 8)",0.849840255591
"(7, 8)",0.849840255591
"(0, 1, 3, 8)",0.849840255591
"(2, 3, 4, 8)",0.849840255591
"(0, 3, 6, 8)",0.849840255591
"(3, 7, 8)",0.849840255591
"(1, 6, 8)",0.849840255591
"(1, 5, 7, 8)",0.849840255591
"(5, 6, 8)",0.849840255591
"(0, 4, 7, 8)",0.849840255591
"(1, 6, 7, 8)",0.849840255591
"(1, 2, 4, 8)",0.849840255591
"(0, 3, 7, 8)",0.849840255591
"(3, 5, 6, 8)",0.849840255591
"(4, 5, 7, 8)",0.849840255591
"(0, 8)",0.849840255591
"(0, 5, 8)",0.849840255591
"(0, 2, 7, 8)",0.849840255591
"(3, 6, 7, 8)",0.849840255591
"(1, 3, 4, 8)",0.849840255591
"(0, 2, 8)",0.849840255591
"(4, 5, 8)",0.849840255591
"(4, 8)",0.849840255591
"(2, 8)",0.849840255591
"(2, 3, 6, 8)",0.849840255591
"(2, 5, 8)",0.849840255591
"(3, 6, 8)",0.849840255591
"(1, 4, 7, 8)",0.849840255591
"(3, 5, 8)",0.849840255591
"(0, 4, 6, 8)",0.849840255591
"(3, 4, 5, 8)",0.849840255591
"(0, 3, 4, 8)",0.849840255591
"(1, 2, 7, 8)",0.849840255591
"(3, 5, 7, 8)",0.849840255591
"(1, 2, 3, 8)",0.849840255591
"(2, 5, 6, 8)",0.849840255591
"(1, 5, 8)",0.849840255591
"(1, 3, 7, 8)",0.849840255591
"(0, 2, 4, 8)",0.849840255591
"(6, 8)",0.849840255591
"(2, 4, 6, 8)",0.849840255591
"(0, 1, 6, 8)",0.849840255591
"(2, 3, 7, 8)",0.849840255591
"(0, 6, 8)",0.849840255591
"(1, 4, 6, 8)",0.849840255591
"(2, 6, 8)",0.849840255591
"(0, 5, 6, 8)",0.849840255591
"(0, 3, 8)",0.849840255591
"(4, 6, 8)",0.849840255591
"(5, 7, 8)",0.849840255591
"(5, 6, 7, 8)",0.849840255591
"(3, 4, 7, 8)",0.849840255591
"(2, 7, 8)",0.849840255591
"(3, 4, 8)",0.849840255591
"(1, 2, 5, 8)",0.849840255591
"(2, 4, 5, 8)",0.849840255591
"(1, 3, 8)",0.849840255591
"(6, 7, 8)",0.849840255591
"(4, 5, 6, 8)",0.849840255591
"(1, 3, 5, 8)",0.849840255591
"(0, 6, 7, 8)",0.849840255591
"(0, 2, 6, 8)",0.849840255591
"(1, 4, 8)",0.849840255591
"(3, 8)",0.849840255591
"(1, 8)",0.849840255591
"(1, 7, 8)",0.849840255591
